idx	offset	kind	byte_len	text
26055	2741233	text	31	Chromatische Aberration Lateral
26056	2741268	text	29	Penyimpangan kromatik Lateral
26057	2741301	text	29	색수차(색 왜곡)  평행
26058	2741334	text	25	Desvio cromático Lateral
26059	2741363	text	30	Aberración cromática Lateral
26060	2741397	text	85	ความคลาดเคลื่อนของสี ด้านข้าง
26061	2741486	text	19	ノイズ カラー
26062	2741509	text	13	杂色 彩色
26063	2741526	text	13	雜訊 彩色
26064	2741543	text	11	Noise Color
26065	2741558	text	13	Bruit Couleur
26066	2741575	text	14	Störung Farbe
26067	2741593	text	11	Noise Warna
26068	2741608	text	17	노이즈  컬러
26069	2741629	text	10	Ruído Cor
26070	2741643	text	11	Ruido Color
26071	2741658	text	22	นอยซ์ สี
26072	2741684	text	19	ノイズ グレー
26073	2741707	text	13	杂色 灰度
26074	2741724	text	13	雜訊 灰色
26075	2741741	text	10	Noise Gray
26076	2741755	text	10	Bruit Gris
26077	2741769	text	13	Störung Grau
26078	2741786	text	13	Noise Abu-abu
26079	2741803	text	20	노이즈  그레이
26080	2741827	text	12	Ruído Cinza
26081	2741843	text	10	Ruido Gris
26082	2741857	text	31	นอยซ์ สีเทา
26083	2741892	text	12	線画抽出
26084	2741908	text	18	提取线条绘制
26085	2741930	text	12	提取線稿
26086	2741946	text	13	Extract lines
26087	2741963	text	19	Extraire les lignes
26088	2741986	text	18	Linien extrahieren
26089	2742008	text	13	Ekstrak garis
26090	2742025	text	13	선화 추출
26091	2742042	text	14	Extrair linhas
26092	2742060	text	15	Extraer líneas
26093	2742079	text	21	แยกเส้น
26094	2742104	text	9	両方向
26095	2742117	text	12	两个方向
26096	2742133	text	6	雙向
26097	2742143	text	15	Both directions
26098	2742162	text	18	Dans les deux sens
26099	2742184	text	19	In beide Richtungen
26100	2742207	text	10	Kedua arah
26101	2742221	text	9	양방향
26102	2742234	text	19	Ambas as direções
26103	2742257	text	17	Ambas direcciones
26104	2742278	text	27	สองทิศทาง
26105	2742309	text	9	外方向
26106	2742322	text	6	向外
26107	2742332	text	6	外側
26108	2742342	key	7	Outward
26109	2742353	text	17	Vers l'extérieur
26110	2742374	text	11	Nach außen
26111	2742389	text	7	Ke luar
26112	2742400	text	16	바깥쪽 방향
26113	2742420	text	9	Para fora
26114	2742433	text	11	Hacia fuera
26115	2742448	text	21	ด้านนอก
26116	2742473	text	15	中心点方向
26117	2742492	text	12	向中心点
26118	2742508	text	9	中心點
26119	2742521	key	6	Inward
26120	2742531	text	17	Vers l'intérieur
26121	2742552	text	10	Nach innen
26122	2742566	text	8	Ke dalam
26123	2742578	text	13	안쪽 방향
26124	2742595	text	11	Para dentro
26125	2742610	text	12	Hacia dentro
26126	2742626	text	18	ด้านใน
26127	2742648	text	6	前後
26128	2742658	text	6	前后
26129	2742668	text	6	前後
26130	2742678	text	15	Both directions
26131	2742697	text	18	Dans les deux sens
26132	2742719	text	19	In beide Richtungen
26133	2742742	text	10	Kedua arah
26134	2742756	text	6	앞뒤
26135	2742766	text	19	Ambas as direções
26136	2742789	text	17	Ambas direcciones
26137	2742810	text	27	สองทิศทาง
26138	2742841	text	6	前方
26139	2742851	text	6	向前
26140	2742861	text	6	前方
26141	2742871	key	7	Forward
26142	2742882	text	12	Vers l'avant
26143	2742898	key	5	Vorne
26144	2742907	key	4	Maju
26145	2742915	text	6	앞쪽
26146	2742925	text	11	Para frente
26147	2742940	text	13	Hacia delante
26148	2742957	text	30	ไปข้างหน้า
26149	2742991	text	6	後方
26150	2743001	text	6	向后
26151	2743011	text	6	後方
26152	2743021	key	8	Backward
26153	2743033	text	15	Vers l'arrière
26154	2743052	key	6	Hinten
26155	2743062	key	6	Mundur
26156	2743072	text	6	뒤쪽
26157	2743082	text	10	Para trás
26158	2743096	text	12	Hacia atrás
26159	2743112	text	21	ถอยหลัง
26160	2743137	text	12	ボックス
26161	2743153	text	12	快速均值
26162	2743169	text	12	快速均值
26163	2743185	key	3	Box
26164	2743192	key	8	Encadrer
26165	2743204	key	3	Box
26166	2743211	key	5	Kotak
26167	2743220	text	6	박스
26168	2743230	key	5	Caixa
26169	2743239	key	4	Caja
26170	2743247	text	15	กล่อง
26171	2743266	text	9	滑らか
26172	2743279	text	6	平滑
26173	2743289	text	6	平滑
26174	2743299	key	6	Smooth
26175	2743309	key	6	Lisser
26176	2743319	text	8	Glätten
26177	2743331	key	5	Halus
26178	2743340	text	12	매끄러움
26179	2743356	key	8	Suavizar
26180	2743368	key	5	Suave
26181	2743377	text	30	เรียบ (สมูท)
26182	2743411	text	6	なし
26183	2743421	text	3	无
26184	2743428	text	3	無
26185	2743435	key	4	None
26186	2743443	key	5	Aucun
26187	2743452	key	6	Nichts
26188	2743462	text	9	Tidak ada
26189	2743475	text	6	없음
26190	2743485	key	6	Nenhum
26191	2743495	key	4	Nada
26192	2743503	text	15	ไม่มี
26193	2743522	text	12	セピア調
26194	2743538	text	15	棕褐色色调
26195	2743557	text	12	復古照片
26196	2743573	key	5	Sepia
26197	2743582	text	6	Sépia
26198	2743592	key	5	Sepia
26199	2743601	key	5	Sepia
26200	2743610	text	12	세피아풍
26201	2743626	text	6	Sépia
26202	2743636	key	5	Sepia
26203	2743645	text	18	ซีเปีย
26204	2743667	text	14	感光(斜め)
26205	2743685	text	18	感光（倾斜）
26206	2743707	text	14	漏光(傾斜)
26207	2743725	text	18	Light leak (slant)
26208	2743747	text	31	Fuite de lumière (inclinaison)
26209	2743782	text	23	Lichtaustritt (schräg)
26210	2743809	text	30	Kebocoran cahaya (kecondongan)
26211	2743843	text	17	감광(대각선)
26212	2743864	text	28	Vazamento de luz (inclinado)
26213	2743896	text	29	Filtración de luz (diagonal)
26214	2743929	text	39	แสงรั่ว (เอียง)
26215	2743972	text	14	感光(全体)
26216	2743990	text	18	感光（整体）
26217	2744012	text	14	漏光(整體)
26218	2744030	text	16	Light leak (all)
26219	2744050	text	24	Fuite de lumière (tous)
26220	2744078	text	21	Lichtaustritt (alles)
26221	2744103	text	24	Kebocoran cahaya (semua)
26222	2744131	text	14	감광(전체)
26223	2744149	text	23	Vazamento de luz (todo)
26224	2744176	text	25	Filtración de luz (todo)
26225	2744205	text	45	แสงรั่ว (ทั้งหมด)
26226	2744254	text	27	セピア調+感光(斜め)
26227	2744285	text	34	棕褐色色调+感光（倾斜）
26228	2744323	text	27	復古照片+漏光(傾斜)
26229	2744354	text	26	Sepia + Light leak (slant)
26230	2744384	text	40	Sépia + Fuite de lumière (inclinaison)
26231	2744428	text	31	Sepia + Lichtaustritt (schräg)
26232	2744463	text	38	Sepia + Kebocoran cahaya (kecondongan)
26233	2744505	text	30	세피아풍+감광(대각선)
26234	2744539	text	37	Sépia + Vazamento de luz (inclinado)
26235	2744580	text	37	Sepia + Filtración de luz (diagonal)
26236	2744621	text	60	ซีเปีย + แสงรั่ว (เอียง)
26237	2744685	text	27	セピア調+感光(全体)
26238	2744716	text	34	棕褐色色调+感光（整体）
26239	2744754	text	27	復古照片+漏光(整體)
26240	2744785	text	24	Sepia + Light leak (all)
26241	2744813	text	33	Sépia + Fuite de lumière (tous)
26242	2744850	text	29	Sepia + Lichtaustritt (alles)
26243	2744883	text	32	Sepia + Kebocoran cahaya (semua)
26244	2744919	text	27	세피아풍+감광(전체)
26245	2744950	text	32	Sépia + Vazamento de luz (todo)
26246	2744986	text	33	Sepia + Filtración de luz (todo)
26247	2745023	text	66	ซีเปีย + แสงรั่ว (ทั้งหมด)
26248	2745125	key	14	CELSYSUserData
26249	2745643	text	9	Full body
26250	2745656	key	4	Head
26251	2745664	key	4	Neck
26252	2745672	key	5	Torso
26253	2745681	key	4	Arms
26254	2745689	key	4	Legs
26255	2745697	key	5	Hands
26256	2745706	key	4	Feet
26257	2745714	key	9	Shoulders
26258	2745727	key	4	Hips
26259	2745735	text	13	Entire canvas
26260	2745752	text	9	Upper arm
26261	2745765	key	7	Forearm
26262	2745776	text	13	Entire canvas
26263	2745793	key	6	Thighs
26264	2745803	key	6	Calves
26265	2745813	text	13	Entire canvas
26266	2745830	key	5	Chest
26267	2745839	key	8	Buttocks
26268	2745851	text	17	Slim - Overweight
26269	2745872	key	7	Sensual
26270	2745883	key	6	Length
26271	2745893	key	9	Thickness
26272	2745906	key	6	Length
26273	2745916	key	9	Thickness
26274	2745929	key	6	Length
26275	2745939	key	9	Thickness
26276	2745952	key	6	Length
26277	2745962	key	9	Thickness
26278	2745975	key	6	Length
26279	2745985	key	9	Thickness
26280	2745998	key	6	Length
26281	2746008	key	9	Thickness
26282	2746021	key	6	Length
26283	2746031	key	9	Thickness
26284	2746044	key	5	Width
26285	2746053	key	5	Width
26286	2746062	text	14	Maintain ratio
26287	2746080	key	4	Show
26288	2746088	key	5	Reset
26289	2746237	key	5	Group
26290	2746246	text	10	Add folder
26291	2746260	key	9	Duplicate
26292	2746273	text	25	Duplicate selected object
26293	2746302	key	6	Delete
26294	2746312	text	22	Delete selected object
26295	2746338	text	8	Open all
26296	2746350	text	55	Expand everything under the selected object on the list
26297	2746409	text	9	Close all
26298	2746422	text	54	Close everything under the selected object on the list
26299	2746824	text	8	New pose
26300	2746836	text	13	New hand pose
26301	2746853	text	17	New pose sequence
26302	2746874	text	21	New 3D drawing figure
26303	2746899	text	16	New 3D primitive
26304	2746919	text	12	New panorama
26305	2746935	text	17	New 3D head model
26306	2746956	text	17	New 3D hand model
26307	2746977	text	15	Panorama UV Map
26308	2746996	key	3	Map
26309	2747003	text	25	CLIP STUDIO FORMAT|*.clip
26310	2747032	text	6	UV Map
26311	2747042	text	10	Texture %d
26312	2747056	key	7	Texture
26313	2747067	text	16	Background color
26314	2747087	text	14	Panorama image
26315	2747105	text	25	CLIP STUDIO FORMAT|*.clip
26316	2747134	text	14	Panorama image
26317	2747152	text	24	Exporting panorama image
26318	2747180	text	13	Export UV Map
26319	2747197	text	21	Export panorama image
26320	2747222	text	22	Export panorama UV map
26321	2747248	text	21	Batch export textures
26322	2747273	text	46	This object does not have a texture to export.
26323	2747323	text	36	Could not find the specified folder.
26324	2747363	text	100	Could not export as the export folder contains files with the same name as the files to be exported.
26325	2748133	text	13	QUMARION mode
26326	2748150	text	34	Do you want to quit QUMARION mode?
26327	2748508	key	4	True
26328	2748516	key	5	False
26329	2748525	key	3	Yes
26330	2748532	key	2	No
26331	2748538	key	2	On
26332	2748544	key	3	Off
26333	2748551	key	6	Enable
26334	2748561	key	7	Disable
26335	2748572	key	3	Yes
26336	2748579	key	4	None
26337	2748587	key	2	mm
26338	2748593	key	2	px
26339	2748599	key	3	dpi
26340	2748606	key	2	in
26341	2748612	key	2	cm
26342	2748618	key	2	pt
26343	2748624	key	1	%
26344	2748629	key	7	degrees
26345	2748640	key	4	None
26346	2748648	key	4	Weak
26347	2748656	key	6	Medium
26348	2748666	key	6	Strong
26349	2748676	key	5	Color
26350	2748685	text	10	Half color
26351	2748699	key	10	Monochrome
26352	2748877	text	12	All channels
26353	2748893	key	1	R
26354	2748898	key	1	G
26355	2748903	key	1	B
26356	2748908	key	1	C
26357	2748913	key	1	M
26358	2748918	key	1	Y
26359	2748923	key	1	K
26360	2748928	key	5	Input
26361	2748937	key	6	Output
26362	2748947	text	13	Minimum value
26363	2748964	text	13	Maximum value
26364	2749097	text	20	Air Action: Custom 1
26365	2749121	text	20	Air Action: Custom 2
26366	2749145	text	20	Air Action: Custom 3
26367	2749169	text	20	Air Action: Custom 4
26368	2749193	text	20	Air Action: Custom 5
26369	2749217	text	20	Air Action: Custom 6
26370	2749241	text	20	Air Action: Custom 7
26371	2749265	text	20	Air Action: Custom 8
26372	2749441	text	8	Custom 1
26373	2749453	text	8	Custom 2
26374	2749465	text	8	Custom 3
26375	2749477	text	8	Custom 4
26376	2749489	text	8	Custom 5
26377	2749501	text	8	Custom 6
26378	2749513	text	8	Custom 7
26379	2749525	text	8	Custom 8
26380	2749537	key	4	None
26381	2749545	key	8	Settings
26382	2749557	text	15	Unknown command
26383	2749716	text	41	Please select objects or layers to align.
26384	2749761	text	90	In order to align to alignment objects, please select two or more objects/layers to align.
26385	2749855	text	37	The selected layer cannot be aligned.
26386	2749896	text	30	This object cannot be aligned.
26387	2749930	text	57	Please select three or more objects/layers to distribute.
26388	2749991	text	67	Failed as the selection contains layers that cannot be distributed.
26389	2750062	text	68	Failed as the selection contains objects that cannot be distributed.
26390	2750134	text	88	In order to distribute evenly, please select three or more objects/layers to distribute.
26391	2750226	text	67	Failed as the selection contains layers that cannot be distributed.
26392	2750297	text	68	Failed as the selection contains objects that cannot be distributed.
26393	2750689	key	5	Align
26394	2750698	key	10	Distribute
26395	2750712	text	17	Distribute evenly
26396	2750733	text	15	Align top edges
26397	2750752	text	18	Align bottom edges
26398	2750774	text	16	Align left edges
26399	2750794	text	17	Align right edges
26400	2750815	text	22	Align vertical centers
26401	2750841	text	24	Align horizontal centers
26402	2750869	text	20	Distribute top edges
26403	2750893	text	23	Distribute bottom edges
26404	2750920	text	21	Distribute left edges
26405	2750945	text	22	Distribute right edges
26406	2750971	text	27	Distribute vertical centers
26407	2751002	text	29	Distribute horizontal centers
26408	2751035	text	27	Distribute vertical spacing
26409	2751066	text	29	Distribute horizontal spacing
26410	2751099	text	14	Alignment base
26411	2751117	text	16	Alignment object
26412	2751137	key	6	Canvas
26413	2751147	text	14	Selection area
26414	2751165	key	5	Guide
26415	2751174	key	4	Auto
26416	2751182	text	20	Align to text pixels
26417	2751206	text	21	Align to vector paths
26418	2751767	text	10	Layer name
26419	2751781	text	10	Label name
26420	2751795	text	11	Label range
26421	2751810	key	8	Keyframe
26422	2751822	key	6	Enable
26423	2751832	key	7	Disable
26424	2751843	key	6	Status
26425	2751853	text	21	Frame number (from 1)
26426	2751878	text	27	Start frame number (from 1)
26427	2751909	text	25	End frame number (from 1)
26428	2751938	text	27	Change size of output frame
26429	2751969	text	21	Width of output frame
26430	2751994	text	22	Height of output frame
26431	2752020	text	24	Number of views (Before)
26432	2752048	text	23	Number of views (After)
26433	2752075	key	7	Opacity
26434	2752086	key	5	Start
26435	2752095	text	12	Step opacity
26436	2752111	text	10	Color mode
26437	2752125	text	22	Display color (Before)
26438	2752151	text	21	Display color (After)
26439	2752176	key	8	Position
26440	2752188	text	14	How to specify
26441	2752206	text	15	Assign by value
26442	2752225	text	18	Assign by cel name
26443	2752247	text	12	Start number
26444	2752263	text	10	End number
26445	2752277	text	9	Start cel
26446	2752290	text	7	End cel
26447	2752301	text	16	Number of frames
26448	2752321	text	13	Repeat method
26449	2752338	text	32	Repeat specified number of times
26450	2752374	text	17	Number of repeats
26451	2752395	text	13	Repeat to end
26452	2752412	text	29	Add empty frames between cels
26453	2752445	text	16	Number of frames
26454	2752465	text	16	Skip cel numbers
26455	2752485	text	14	Number of cels
26456	2752503	text	13	Timeline name
26457	2752520	text	13	Division line
26458	2752537	text	12	Scene number
26459	2752553	text	11	Shot number
26460	2752568	text	24	Change timeline settings
26461	2752652	text	20	Change drawing color
26462	2752676	text	13	Drawing color
26463	2752693	text	17	Transparent color
26464	2752770	text	32	Not all pages have a layer comp.
26465	2752806	text	34	Applying layer comp... ( %d / %d )
26466	2752844	text	30	Layer comps have been applied.
26467	2753703	text	33	An unexpected error has occurred.
26468	2753796	key	12	Binarization
26469	2753812	key	9	Threshold
26470	2753825	text	18	Leave transparency
26471	2754917	text	9	Warning: 
26472	2754930	text	7	Error: 
26473	2754941	text	6	Note: 
26474	2754951	text	3	・
26475	2754958	text	29	Trim margin has not been set.
26476	2754991	text	43	Width of spine is set to 0.0mm or narrower.
26477	2755038	text	39	Trim size is different from basic size.
26478	2755081	text	76	The bleed width in the page settings is different from the project settings.
26479	2755161	text	23	Bleed width is not set.
26480	2755188	text	75	The resolution is set to a value that may not be accepted by print vendors.
26481	2755267	text	90	The canvas may be scaled when exporting, so a moire effect may occur with the screentones.
26482	2755361	text	100	Layer with expression color that cannot be reproduced with basic expression colors may be contained.
26483	2755465	text	100	Cover page is set with monochrome, but basic expression colors on canvas aren't set with monochrome.
26484	2755569	text	91	Cover page is set with grey, but basic expression colors on canvas are set with monochrome.
26485	2755664	text	90	The body pages are set to monochrome, but the basic expression color of the canvas is not.
26486	2755758	text	107	The body pages are set to color or grey, but the basic expression color of the canvas is set to monochrome.
26487	2755869	text	42	The body pages are set to export in color.
26488	2755915	text	39	Text is outside of or near trim margin.
26489	2755958	text	32	Folio is outside of trim margin.
26490	2755994	text	73	Check items have not yet been inspected. Open page to proceed inspection.
26491	2756071	text	87	Some parts of check items have not yet been inspected. Open page to proceed inspection.
26492	2756162	text	93	The resolution of the cover page in the page settings is different from the project settings.
26493	2756259	text	75	The resolution in the page settings is different from the project settings.
26494	2756338	text	55	Check the following information and change the setting.
26495	2756397	text	73	You can refer to the user guide for information on changing the settings.
26496	2756474	text	57	Turn on the setting of cover page and provide cover page.
26497	2756535	text	45	Turn on Comic Settings and set the trim size.
26498	2756584	text	89	The trim size has not been set in the project settings, so this operation cannot be used.
26499	2756677	text	47	Use "Batch export" function to export the data.
26500	2756728	text	43	Turn on folio or blind folio and set folio.
26501	2756775	text	35	Set the start number of folio to 1.
26502	2756814	text	54	Please enter an even number of pages from 8 or higher.
26503	2756872	text	114	To create a file with a cover, please turn on "Multiple pages" and enter an even number of pages from 4 or higher.
26504	2756990	text	57	Check the following setting for the printing data for %s.
26505	2757051	text	88	Please check the following settings if you will be sending print data to a print vendor.
26506	2757143	text	55	Please enter an even number of pages between %d and %d.
26507	2757202	text	55	Please enter an even number of pages from %d or higher.
26508	2757261	text	45	Set the trim size to either of the following.
26509	2757310	text	25	　%ssize (%d mm x %d mm)
26510	2757339	text	41	Set the width of bleed border to %.1f mm.
26511	2757384	text	56	Set the basic expression color of the cover pages to %s.
26512	2757444	text	59	Set the basic expression color of the comic settings to %s.
26513	2757507	text	61	Set the basic expression color of the cover page to %s or %s.
26514	2757572	text	65	Set the basic expression color of the comic settings to %s or %s.
26515	2757641	key	5	Color
26516	2757650	key	4	Gray
26517	2757658	key	10	Monochrome
26518	2757816	text	46	Refer to manual for how to change the setting.
26519	2757866	text	66	You need to have numbered pages. Please turn on the Folio setting.
26520	2757936	text	58	The trim size has not been set up in the project settings.
26521	2757998	text	71	Check whether trim size and bleed width of each page are corresponding.
26522	2758073	text	61	The body pages include a page that is set to export in color.
26523	2758138	text	35	Set the start number of folio to 1.
26524	2758177	text	67	Either of the following is generally recommended for the trim size.
26525	2758248	text	73	The following trim size is recommended for the specified printing vendor.
26526	2758325	text	31	　A4 Size (210  mm x  297  mm)
26527	2758360	text	31	　A5 Size (148  mm x  210  mm)
26528	2758395	text	31	　B5 Size (182  mm x  257  mm)
26529	2758430	text	31	　B6 Size (128  mm x  182  mm)
26530	2758465	text	46	　Current Size  (% %d %%   mm  x % %d %%  mm)
26531	2758515	text	52	3.0 mm or 5.0 mm are generally used for bleed width.
26532	2758571	text	48	%.1f mm is recommended for width of bleed width.
26533	2758623	text	84	For width of bleed border, %.1f mm is recommended for the specified printing vendor.
26534	2758711	text	39	　Current width of bleed width %.1f mm
26535	2758754	text	73	Expression colors of cover page and back cover page aren't corresponding.
26536	2758831	text	67	Resolutions of cover page and back cover page aren't corresponding.
26537	2758902	text	79	Color or grey page is printed with 350 dpi and monochrome page is with 600 dpi.
26538	2758985	text	70	In order to export with other resolution, use "Batch export" function.
26539	2759059	text	63	Multiple resolutions are set for single basic expression color.
26540	2759126	text	72	%s is recommended for color resolution in the specified printing vendor.
26541	2759202	text	71	%s is recommended for gray resolution in the specified printing vendor.
26542	2759277	text	77	%s is recommended for monochrome resolution in the specified printing vendor.
26543	2759358	text	39	%s is recommended for color resolution.
26544	2759401	text	38	%s is recommended for gray resolution.
26545	2759443	text	44	%s is recommended for monochrome resolution.
26546	2759491	text	82	A double-page cover spread is recommended for use with specified printing vendors.
26547	2759577	text	95	It’s recommended to set specify spine width OFF (automatic) in the specified printing vendor.
26548	2759676	text	89	A cover page alignment width of %.2f mm is recommended for the specified printing vendor.
26549	2760688	text	2	  
26550	2760694	text	4	    
26551	2760782	text	31	Export corner store print data.
26552	2761581	text	12	Page %s [%s]
26553	2761641	text	16	Export EPUB data
26554	2761661	text	17	Export EPUB data.
26555	2762184	text	28	Export fanzine printing data
26556	2762216	text	34	Creating data to check the finish.
26557	2762254	text	13	Check finish.
26558	2762271	text	79	Do you want to use the 3D binding preview to check the result before exporting?
26559	2762354	key	4	Next
26560	2762362	text	28	Check the 3D binding preview
26561	2762394	text	25	Export without 3D Preview
26562	2762423	key	6	Cancel
26563	2762433	text	27	Creating fanzine print data
26564	2762464	text	27	Creating fanzine print data
26565	2763274	text	24	Exporting was completed.
26566	2763475	text	67	You cannot export this data with this version of Clip Studio Paint.
26567	2763779	text	52	This will create a 3D preview for binding. Continue?
26568	2763998	text	17	Exporting data...
26569	2764063	text	23	Export in Kindle format
26570	2764090	text	20	Export Kindle format
26571	2764182	key	19	Brightness/Contrast
26572	2764205	key	10	Brightness
26573	2764219	key	8	Contrast
26574	2764231	text	11	Auto adjust
26575	2764278	text	20	File operation/Share
26576	2764358	text	18	Brush size palette
26577	2764380	text	34	Select smaller preset than current
26578	2764418	text	33	Select larger preset than current
26579	2764835	key	6	Canvas
26580	2764845	key	4	View
26581	2764853	text	14	Scroll to left
26582	2764871	text	15	Scroll to right
26583	2764890	text	12	Scroll to up
26584	2764906	text	14	Scroll to down
26585	2764924	key	5	Ruler
26586	2764933	text	18	Move ruler to left
26587	2764955	text	19	Move ruler to right
26588	2764978	text	16	Move ruler to up
26589	2764998	text	18	Move ruler to down
26590	2765020	text	22	Rotate ruler clockwise
26591	2765046	text	30	Rotate ruler counter-clockwise
26592	2765080	text	14	Scale up ruler
26593	2765098	text	16	Scale down ruler
26594	2765118	text	49	Move rotation center of ruler to center of window
26595	2765171	text	17	Perspective ruler
26596	2765192	text	43	ON/OFF of snap of the first vanishing point
26597	2765239	text	44	ON/OFF of snap of the second vanishing point
26598	2765287	text	43	ON/OFF of snap of the third vanishing point
26599	2765334	text	37	ON/OFF of snap of all vanishing point
26600	2765375	text	35	Snap only the first vanishing point
26601	2765414	text	36	Snap only the second vanishing point
26602	2765454	text	35	Snap only the third vanishing point
26603	2765493	text	46	Pen and Touch (only enable with TabletPC mode)
26604	2765543	text	35	Pen and Touch (not used in this OS)
26605	2765582	text	35	Pen and Touch (not used in this OS)
26606	2765621	text	46	Touch gestures (only enabled with Wintab mode)
26607	2765671	text	14	Touch gestures
26608	2765689	text	14	Touch gestures
26609	2765739	text	12	Import error
26610	2765871	text	80	The layer \“%s\“ could not be displayed correctly, so it will be rasterized.
26611	2765955	text	74	Could not import data on 3D layer "%s\”, so the 3D scene has been reset.
26612	2766033	text	78	The object "^1%s" on 3D layer "^0%s" cannot be viewed, so it has been removed.
26613	2766115	text	76	^1%d objects on 3D layer "^0%s" cannot be viewed, so they have been removed.
26614	2766195	text	66	Could not find a camera on 3D layer "%s\”, so it has been reset.
26615	2766265	text	87	Could not find the all sides view camera for 3D layer "%s\”, so they have been reset.
26616	2766356	text	97	Failed to import "%s" in the item bank. It has been removed from the item bank and all 3D layers.
26617	2766457	text	113	Failed to import "%s" in the item bank, so it has been restored with the same 3D material used in another canvas.
26618	2766606	key	4	Done
26619	2766646	key	4	Base
26620	2767070	text	7	%d page
26621	2767081	text	16	%d page ,%d Page
26622	2767101	text	20	Page management File
26623	2767125	key	10	(Conflict)
26624	2767139	key	8	[Update]
26625	2767151	key	5	[Add]
26626	2767160	key	8	[Delete]
26627	2767172	key	8	[Submit]
26628	2767184	key	9	[Decline]
26629	2767197	key	10	[Conflict]
26630	2767211	text	7	%d name
26631	2767222	text	31	Copy file to group work data...
26632	2767257	text	27	Copy file to work folder...
26633	2767288	text	15	Process failed.
26634	2767307	text	22	Process was completed.
26635	2767333	text	26	Work folder is up to date.
26636	2767363	text	35	File in work folder is not changed.
26637	2767402	text	44	The selected file is not assigned to anyone.
26638	2767450	text	34	Selected pages aren't conflicting.
26639	2767488	text	57	You cannot use this operation as there are unsaved pages.
26640	2767549	text	44	Unsaved page exists. Do you want to proceed?
26641	2767597	text	45	A page is open, so the process could not run.
26642	2767646	text	66	Another user is updating changes. Please wait and try again later.
26643	2767787	text	54	%s is not assigned to anyone. Do you want to continue?
26644	2767845	text	26	%s is not assigned to you.
26645	2767875	text	29	%s is not assigned to anyone.
26646	2767908	text	59	File under the process of group work data cannot be edited.
26647	2767971	text	37	You cannot access to group work data.
26648	2768012	text	84	You cannot add file to group work data. Contact administrator in charge of the data.
26649	2768349	text	29	Group working (Administrator)
26650	2768382	text	20	Group working (User)
26651	2768570	text	13	Drawing color
26652	2768587	text	31	Switch main color and sub color
26653	2768622	text	42	Switch drawing color and transparent color
26654	2768668	text	59	Switch between main color, sub color, and transparent color
26655	2768731	text	20	Switch to main color
26656	2768755	text	19	Switch to sub color
26657	2768778	text	27	Switch to transparent color
26658	2768809	text	47	Switch between main color and transparent color
26659	2768860	text	46	Switch between sub color and transparent color
26660	2768910	text	39	Switch between main color and sub color
26661	2768953	text	49	Switch main color to black and sub color to white
26662	2769006	text	19	Open color settings
26663	2769073	text	13	Color History
26664	2769206	key	9	%02d:%02d
26665	2769219	text	29	Doodle mode (saving disabled)
26666	2769344	text	11	Zoom In/Out
26667	2769359	text	13	Rotate Canvas
26668	2769376	text	10	Brush Size
26669	2769390	key	8	Timeline
26670	2769402	key	4	Undo
26671	2769410	text	20	Parallel line ruler 
26672	2770068	text	154	Open the canvas to which you want to apply the exposure sheet information and run the command “Load changes to Toei Animation Digital Exposure Sheet.”
26673	2770637	text	25	Prefer cutting with layer
26674	2770666	text	26	Prefer deleting with layer
26675	2770696	key	4	Left
26676	2770704	key	2	Up
26677	2770710	text	13	Specify value
26678	2770727	text	8	Top left
26679	2770739	key	2	Up
26680	2770745	text	9	Top right
26681	2770758	key	4	Left
26682	2770766	key	6	Center
26683	2770776	key	5	Right
26684	2770785	text	11	Bottom left
26685	2770800	key	6	Bottom
26686	2770810	text	12	Bottom right
26687	2770826	text	12	Drawing type
26688	2770842	key	6	Corner
26689	2770852	text	14	Rounded corner
26690	2770870	key	9	Reference
26691	2770883	key	5	Frame
26692	2770892	text	10	Frame type
26693	2770906	text	12	For Printing
26694	2770922	text	13	For Animation
26695	2772660	text	22	Failed to import tool.
26696	2772686	text	67	Object tool is used for pasting material, so it can not be deleted.
26697	2772757	text	59	Default tools cannot be deleted in Clip Studio Paint Debut.
26698	2772820	text	83	The light table tool cannot be deleted as it is used for the animation cel palette.
26699	2772907	text	78	[Edit timeline] tool cannot be deleted as it is used for the timeline palette.
26700	2772989	text	32	There is no object to transform.
26701	2773247	text	75	Brush images or paper textures in the added tool “%s” may be corrupted.
26702	2773394	text	34	You cannot delete any more layers.
26703	2773432	text	49	You can paste balloon tail only to balloon layer.
26704	2773485	text	39	Do you want to delete the entire layer?
26705	2773528	text	75	This will result in an empty layer. Do you want to delete the entire layer?
26706	2773607	key	6	Cancel
26707	2773617	text	17	Delete with layer
26708	2773638	text	17	Leave empty layer
26709	2773659	text	30	Do you want to cut with layer?
26710	2773693	text	72	This will result in an empty layer. Do you want to cut the entire layer?
26711	2773769	text	14	Cut with layer
26712	2773787	text	17	Leave empty layer
26713	2773808	text	61	Do you want to delete the frame folder and all layers inside?
26714	2773873	text	18	Delete with folder
26715	2773895	text	18	Delete only border
26716	2773917	text	60	Do you want to cut frame border folder with layer inside it?
26717	2773981	text	15	Cut with folder
26718	2774000	text	15	Cut only border
26719	2774193	text	37	Do you want to cut this entire layer?
26720	2774397	text	69	This contains audio, so it cannot be pasted into an animation folder.
26721	2774730	text	58	The crop marks and inner border will be deleted. Continue?
26722	2774792	text	51	The frames will be deleted. Do you want to proceed?
