key,source,target
20/1/105#0,The file may be being synced in another application.,"Возможно, файл синхронизируется в другом приложении."
20/1/106#0,"Failed to process the file because there is no Documents folder in the Internal Storage of the device. 
Please create a Documents folder directly under Internal Storage in the file manager app and try again.","Не удалось обработать файл, так как во внутреннем хранилище устройства нет папки Documents. 
Создайте папку Documents непосредственно во внутреннем хранилище в приложении файлового менеджера и повторите попытку."
20/1/107#0,Failed to retrieve data from cloud. The Teamwork setting has been turned off. ,Не удалось получить данные из облака. Настройка совместной работы была отключена. 
21/1/1#0,E-mail Address,Адрес электронной почты
21/1/2#0,Password,Пароль
21/1/3#0,Register account,Зарегистрировать учётную запись
21/1/4#0,Forgot your password?,Забыли пароль?
21/1/5#0,CLIP STUDIO ACCOUNT,УЧЁТНАЯ ЗАПИСЬ CLIP STUDIO
21/1/6#0,Save e-mail address and password,Сохранить адрес электронной почты и пароль
21/1/7#0,Please enter your e-mail address,Введите адрес электронной почты
21/1/8#0,Please enter a valid email address,Введите действительный адрес электронной почты
21/1/9#0,Please enter your password,Введите пароль
21/1/10#0,Log in,Войти
21/1/12#0,Cancel,Отмена
21/1/13#0,Close,Закрыть
22/1/1#0,Enter 2-step verification code,Введите код двухэтапной проверки
22/1/2#0,Enter the 6-digit code,Введите 6-значный код
22/1/3#0,"A verification code has been sent to your registered email address.
Please enter the 6-digit verification code included in the email to log in.
The verification code will expire in 10 minutes.","Код проверки был отправлен на ваш зарегистрированный адрес электронной почты.
Чтобы войти, введите 6-значный код проверки, включённый в письмо.
Код проверки истечёт через 10 минут."
22/1/4#0,Send verification code again,Отправить код проверки снова
22/1/5#0,Mark this device as trusted and skip 2-step verification for 90 days,Отметить это устройство как доверенное и пропускать двухэтапную проверку в течение 90 дней
22/1/6#0,Log in,Войти
22/1/7#0,Verification failed. Please enter the verification code again or try reissuing it.,Не удалось выполнить проверку. Введите код проверки снова или попробуйте перевыпустить его.
22/1/8#0,Verification failed. Please check the connectivity of your device.,Не удалось выполнить проверку. Проверьте подключение вашего устройства.
23/1/1#0,Help,Справка
23/1/2#0,Basic Tips,Основные советы
23/1/3#0,FAQ,Частые вопросы
23/1/4#0,Contact,Связаться с нами
23/1/5#0,Using the service,Использование службы
23/1/6#0,Feedback and requests,Отзывы и запросы
23/1/7#0,Ask chatbot,Спросить чат-бота
24/1/1#0,Privacy Settings,Настройки конфиденциальности
24/1/2#0,Please help us to improve Clip Studio.,Помогите нам улучшить Clip Studio.
24/1/3#0,See here for details about data we collect.,Подробные сведения о собираемых нами данных смотрите здесь.
24/1/4#0,You can change this at any time from the application menu > Privacy Settings.,Вы можете изменить это в любое время в меню приложения > Настройки конфиденциальности.
24/1/5#0,Help fix errors,Помочь в исправлении ошибок
24/1/6#0,"If an error occurs, automatically send anonymous information about the incident.
This helps us resolve bugs and errors.","При возникновении ошибки автоматически отправлять анонимные сведения об инциденте.
Это помогает нам устранять баги и ошибки."
24/1/7#0,Improve services,Улучшать службы
24/1/8#0,"Automatically sends information about features that you use.
This helps us to improve user experience and develop new features.","Автоматически отправляет сведения о функциях, которые вы используете.
Это помогает нам улучшать удобство для пользователей и разрабатывать новые функции."
24/1/10#0,Set up later,Настроить позже
25/1/1#0,Using the service,Использование службы
25/1/2#0,Clip Studio service manual,Руководство по службе Clip Studio
25/1/3#0,User's Guide to the Cloud,Руководство пользователя по облаку
25/1/4#0,Guide to Creating a Material Catalog,Руководство по созданию каталога материалов
25/1/5#0,User's Guide to Plug-ins,Руководство пользователя по подключаемым модулям
25/1/6#0,User's Guide to Corner Store Printing,Руководство пользователя по печати в магазине у дома
26/1/1#0,"Trying to log in as a different user to last time. 
Please note that this may affect updating materials for ASSETS or syncing to the cloud.","Выполняется попытка входа под другим пользователем, чем в прошлый раз. 
Обратите внимание, что это может повлиять на обновление материалов для ASSETS или синхронизацию с облаком."
26/1/2#0,Cannot log in. ,Не удалось выполнить вход. 
26/1/3#0,"Cannot log in.
%s","Не удалось выполнить вход.
%s"
26/1/4#0,Data transfer timed out,Время передачи данных истекло
26/1/5#0,Please check your network connection.,Проверьте подключение к сети.
26/1/6#0,Select image,Выберите изображение
26/1/7#0,All |*.gif;*.png;*.jpg,Все |*.gif;*.png;*.jpg
26/1/8#0,Select TAR file,Выберите файл TAR
26/1/9#0,All |*.tar,Все |*.tar
27/1/1#0,Exporting data...,Экспорт данных...
27/1/2#0,"This will export the work “%s”. 
 Do you want to continue?","Это экспортирует произведение “%s”. 
 Хотите продолжить?"
27/1/3#0,Please download the latest version of Clip Studio Paint to export your work.,"Загрузите последнюю версию Clip Studio Paint, чтобы экспортировать ваше произведение."
27/1/4#0,Download latest version,Загрузить последнюю версию
27/1/5#0,Cancel,Отмена
27/1/6#0,"This feature is not available on the version of Clip Studio that you have installed. 
Please download the latest version and try again.","Эта функция недоступна в установленной у вас версии Clip Studio. 
Загрузите последнюю версию и повторите попытку."
27/1/7#0,Failed to retrieve URL for upload.,Не удалось получить URL для выгрузки.
27/1/8#0,Failed to upload the file.,Не удалось выгрузить файл.
27/1/9#0,"Failed to upload the file.
Status code =%d","Не удалось выгрузить файл.
Код состояния =%d"
27/1/10#0,"Failed to upload the file.
Server error code = %d
Server error =%s","Не удалось выгрузить файл.
Код ошибки сервера = %d
Ошибка сервера =%s"
27/1/11#0,You cannot upload works from your device.,Вы не можете выгружать произведения с вашего устройства.
27/1/12#0,Process for Webtoon file upload,Процесс выгрузки файла вебтуна
28/1/1#0,https://us-lic.celsys.co.jp/gd/index.php?id=csp-contact-en,https://us-lic.celsys.co.jp/gd/index.php?id=csp-contact-en
29/1/1#0,100,100
29/1/2#0,300,300
